filename,width,height,class,xmin,ymin,xmax,ymax
image8_jpg.rf.2628ecd113d6f0ff04fcb4ec85020f81.jpg,416,416,OrderGurney,179,276,211,319
image8_jpg.rf.2628ecd113d6f0ff04fcb4ec85020f81.jpg,416,416,OrderGurney,142,276,176,320
image8_jpg.rf.2628ecd113d6f0ff04fcb4ec85020f81.jpg,416,416,OrderYellow,106,277,140,319
image6_jpg.rf.138c8a1b723096c7c6459a96182576df.jpg,416,416,OrderBlue,284,113,311,150
image6_jpg.rf.138c8a1b723096c7c6459a96182576df.jpg,416,416,OrderBlue,221,115,249,151
image6_jpg.rf.138c8a1b723096c7c6459a96182576df.jpg,416,416,OrderBlue,189,116,218,153
image6_jpg.rf.138c8a1b723096c7c6459a96182576df.jpg,416,416,OrderBlue,126,118,156,154
image6_jpg.rf.138c8a1b723096c7c6459a96182576df.jpg,416,416,OrderRed,191,157,217,196
image6_jpg.rf.138c8a1b723096c7c6459a96182576df.jpg,416,416,OrderRed,160,160,187,194
image6_jpg.rf.138c8a1b723096c7c6459a96182576df.jpg,416,416,OrderRed,127,161,156,197
image6_jpg.rf.138c8a1b723096c7c6459a96182576df.jpg,416,416,OrderRed,286,196,317,234
image6_jpg.rf.138c8a1b723096c7c6459a96182576df.jpg,416,416,OrderYellow,223,199,252,234
image6_jpg.rf.138c8a1b723096c7c6459a96182576df.jpg,416,416,OrderGurney,254,199,283,235
image6_jpg.rf.138c8a1b723096c7c6459a96182576df.jpg,416,416,OrderBlue,160,201,189,239
image6_jpg.rf.138c8a1b723096c7c6459a96182576df.jpg,416,416,OrderGurney,129,202,157,239
image6_jpg.rf.138c8a1b723096c7c6459a96182576df.jpg,416,416,OrderYellow,193,242,222,276
image6_jpg.rf.138c8a1b723096c7c6459a96182576df.jpg,416,416,OrderGurney,225,242,253,277
image6_jpg.rf.138c8a1b723096c7c6459a96182576df.jpg,416,416,OrderYellow,162,244,190,279
image6_jpg.rf.138c8a1b723096c7c6459a96182576df.jpg,416,416,OrderYellow,131,246,159,280
image6_jpg.rf.138c8a1b723096c7c6459a96182576df.jpg,416,416,OrderRed,256,281,286,318
image6_jpg.rf.138c8a1b723096c7c6459a96182576df.jpg,416,416,OrderGurney,195,284,222,318
image6_jpg.rf.138c8a1b723096c7c6459a96182576df.jpg,416,416,OrderGurney,164,285,191,319
image6_jpg.rf.138c8a1b723096c7c6459a96182576df.jpg,416,416,OrderYellow,131,285,161,322
testimage7_jpg.rf.3508a6b43ba78d167e10f3bbc14400b3.jpg,416,416,OrderBlue,283,64,318,110
testimage7_jpg.rf.3508a6b43ba78d167e10f3bbc14400b3.jpg,416,416,OrderBlue,207,68,244,115
testimage7_jpg.rf.3508a6b43ba78d167e10f3bbc14400b3.jpg,416,416,OrderBlue,95,70,132,116
testimage7_jpg.rf.3508a6b43ba78d167e10f3bbc14400b3.jpg,416,416,OrderBlue,172,71,207,116
testimage7_jpg.rf.3508a6b43ba78d167e10f3bbc14400b3.jpg,416,416,OrderRed,174,121,209,165
testimage7_jpg.rf.3508a6b43ba78d167e10f3bbc14400b3.jpg,416,416,OrderRed,98,122,133,166
testimage7_jpg.rf.3508a6b43ba78d167e10f3bbc14400b3.jpg,416,416,OrderRed,136,122,173,166
testimage7_jpg.rf.3508a6b43ba78d167e10f3bbc14400b3.jpg,416,416,OrderRed,287,166,320,208
testimage7_jpg.rf.3508a6b43ba78d167e10f3bbc14400b3.jpg,416,416,OrderYellow,213,170,246,210
testimage7_jpg.rf.3508a6b43ba78d167e10f3bbc14400b3.jpg,416,416,OrderGurney,250,169,283,210
testimage7_jpg.rf.3508a6b43ba78d167e10f3bbc14400b3.jpg,416,416,OrderBlue,138,171,172,213
testimage7_jpg.rf.3508a6b43ba78d167e10f3bbc14400b3.jpg,416,416,OrderGurney,99,173,136,216
testimage7_jpg.rf.3508a6b43ba78d167e10f3bbc14400b3.jpg,416,416,OrderGurney,212,218,249,261
testimage7_jpg.rf.3508a6b43ba78d167e10f3bbc14400b3.jpg,416,416,OrderYellow,177,220,211,261
testimage7_jpg.rf.3508a6b43ba78d167e10f3bbc14400b3.jpg,416,416,OrderYellow,141,222,173,261
testimage7_jpg.rf.3508a6b43ba78d167e10f3bbc14400b3.jpg,416,416,OrderYellow,103,224,137,263
testimage7_jpg.rf.3508a6b43ba78d167e10f3bbc14400b3.jpg,416,416,OrderRed,250,266,286,310
testimage7_jpg.rf.3508a6b43ba78d167e10f3bbc14400b3.jpg,416,416,OrderGurney,142,269,175,310
testimage7_jpg.rf.3508a6b43ba78d167e10f3bbc14400b3.jpg,416,416,OrderGurney,180,267,211,311
testimage7_jpg.rf.3508a6b43ba78d167e10f3bbc14400b3.jpg,416,416,OrderYellow,105,269,139,313
image8_jpg.rf.4c48d5c344b88865582f521d0af4502e.jpg,416,416,OrderBlue,282,56,317,99
image8_jpg.rf.4c48d5c344b88865582f521d0af4502e.jpg,416,416,OrderBlue,206,65,241,107
image8_jpg.rf.4c48d5c344b88865582f521d0af4502e.jpg,416,416,OrderBlue,168,69,204,112
image8_jpg.rf.4c48d5c344b88865582f521d0af4502e.jpg,416,416,OrderBlue,96,76,128,119
image8_jpg.rf.4c48d5c344b88865582f521d0af4502e.jpg,416,416,OrderRed,171,119,205,163
image8_jpg.rf.4c48d5c344b88865582f521d0af4502e.jpg,416,416,OrderRed,133,123,167,162
image8_jpg.rf.4c48d5c344b88865582f521d0af4502e.jpg,416,416,OrderRed,97,126,131,169
image8_jpg.rf.4c48d5c344b88865582f521d0af4502e.jpg,416,416,OrderRed,286,159,318,202
image8_jpg.rf.4c48d5c344b88865582f521d0af4502e.jpg,416,416,OrderGurney,248,162,281,207
image8_jpg.rf.4c48d5c344b88865582f521d0af4502e.jpg,416,416,OrderYellow,211,164,242,207
image8_jpg.rf.4c48d5c344b88865582f521d0af4502e.jpg,416,416,OrderBlue,137,173,169,216
image8_jpg.rf.4c48d5c344b88865582f521d0af4502e.jpg,416,416,OrderGurney,100,176,133,216
image8_jpg.rf.4c48d5c344b88865582f521d0af4502e.jpg,416,416,OrderGurney,210,214,245,261
image8_jpg.rf.4c48d5c344b88865582f521d0af4502e.jpg,416,416,OrderYellow,138,219,172,264
image8_jpg.rf.4c48d5c344b88865582f521d0af4502e.jpg,416,416,OrderYellow,174,218,208,263
image8_jpg.rf.4c48d5c344b88865582f521d0af4502e.jpg,416,416,OrderYellow,103,226,136,265
image8_jpg.rf.4c48d5c344b88865582f521d0af4502e.jpg,416,416,OrderRed,248,260,283,304
image8_jpg.rf.4c48d5c344b88865582f521d0af4502e.jpg,416,416,OrderGurney,178,266,209,309
image8_jpg.rf.4c48d5c344b88865582f521d0af4502e.jpg,416,416,OrderGurney,140,268,175,312
image8_jpg.rf.4c48d5c344b88865582f521d0af4502e.jpg,416,416,OrderYellow,105,271,137,313
testimage7_jpg.rf.3fa8f00ca07986e9fa67be339a46b4c9.jpg,416,416,OrderBlue,284,73,319,119
testimage7_jpg.rf.3fa8f00ca07986e9fa67be339a46b4c9.jpg,416,416,OrderBlue,208,74,245,122
testimage7_jpg.rf.3fa8f00ca07986e9fa67be339a46b4c9.jpg,416,416,OrderBlue,96,73,133,120
testimage7_jpg.rf.3fa8f00ca07986e9fa67be339a46b4c9.jpg,416,416,OrderBlue,174,76,207,122
testimage7_jpg.rf.3fa8f00ca07986e9fa67be339a46b4c9.jpg,416,416,OrderRed,176,126,211,171
testimage7_jpg.rf.3fa8f00ca07986e9fa67be339a46b4c9.jpg,416,416,OrderRed,99,124,136,171
testimage7_jpg.rf.3fa8f00ca07986e9fa67be339a46b4c9.jpg,416,416,OrderRed,138,126,175,171
testimage7_jpg.rf.3fa8f00ca07986e9fa67be339a46b4c9.jpg,416,416,OrderRed,289,176,322,216
testimage7_jpg.rf.3fa8f00ca07986e9fa67be339a46b4c9.jpg,416,416,OrderYellow,215,175,248,218
testimage7_jpg.rf.3fa8f00ca07986e9fa67be339a46b4c9.jpg,416,416,OrderGurney,252,177,286,218
testimage7_jpg.rf.3fa8f00ca07986e9fa67be339a46b4c9.jpg,416,416,OrderBlue,140,175,174,218
testimage7_jpg.rf.3fa8f00ca07986e9fa67be339a46b4c9.jpg,416,416,OrderGurney,101,176,138,220
testimage7_jpg.rf.3fa8f00ca07986e9fa67be339a46b4c9.jpg,416,416,OrderGurney,215,224,251,267
testimage7_jpg.rf.3fa8f00ca07986e9fa67be339a46b4c9.jpg,416,416,OrderYellow,180,225,213,267
testimage7_jpg.rf.3fa8f00ca07986e9fa67be339a46b4c9.jpg,416,416,OrderYellow,143,226,176,266
testimage7_jpg.rf.3fa8f00ca07986e9fa67be339a46b4c9.jpg,416,416,OrderYellow,106,227,140,267
testimage7_jpg.rf.3fa8f00ca07986e9fa67be339a46b4c9.jpg,416,416,OrderRed,254,274,289,317
testimage7_jpg.rf.3fa8f00ca07986e9fa67be339a46b4c9.jpg,416,416,OrderGurney,144,273,180,315
testimage7_jpg.rf.3fa8f00ca07986e9fa67be339a46b4c9.jpg,416,416,OrderGurney,183,272,215,318
testimage7_jpg.rf.3fa8f00ca07986e9fa67be339a46b4c9.jpg,416,416,OrderYellow,108,272,143,317
testimage2_jpg.rf.6280fb4fbc6a7d45b058e4467daa5ebe.jpg,416,416,CubeRed,257,166,307,220
testimage2_jpg.rf.6280fb4fbc6a7d45b058e4467daa5ebe.jpg,416,416,CubeYellow,199,169,243,221
testimage2_jpg.rf.6280fb4fbc6a7d45b058e4467daa5ebe.jpg,416,416,CubeYellow,142,171,184,223
testimage2_jpg.rf.6280fb4fbc6a7d45b058e4467daa5ebe.jpg,416,416,CubeRed,83,172,130,227
testimage2_jpg.rf.6280fb4fbc6a7d45b058e4467daa5ebe.jpg,416,416,CubeRed,81,276,132,338
testimage2_jpg.rf.6280fb4fbc6a7d45b058e4467daa5ebe.jpg,416,416,CubeBlue,315,45,370,97
testimage2_jpg.rf.6280fb4fbc6a7d45b058e4467daa5ebe.jpg,416,416,CubeYellow,262,48,307,102
testimage2_jpg.rf.6280fb4fbc6a7d45b058e4467daa5ebe.jpg,416,416,CubeBlue,203,53,243,103
testimage2_jpg.rf.6280fb4fbc6a7d45b058e4467daa5ebe.jpg,416,416,CubeBlue,139,53,186,107
testimage2_jpg.rf.6280fb4fbc6a7d45b058e4467daa5ebe.jpg,416,416,CubeBlue,77,56,129,108
WorkOrder_png.rf.799a0f9f05a911693f356719399beb42.jpg,416,416,OrderRed,116,85,147,126
WorkOrder_png.rf.799a0f9f05a911693f356719399beb42.jpg,416,416,OrderBlue,189,85,220,125
WorkOrder_png.rf.799a0f9f05a911693f356719399beb42.jpg,416,416,OrderBlue,153,86,186,128
WorkOrder_png.rf.799a0f9f05a911693f356719399beb42.jpg,416,416,OrderGurney,297,82,329,125
WorkOrder_png.rf.799a0f9f05a911693f356719399beb42.jpg,416,416,OrderRed,152,134,183,173
WorkOrder_png.rf.799a0f9f05a911693f356719399beb42.jpg,416,416,OrderBlue,259,131,292,173
WorkOrder_png.rf.799a0f9f05a911693f356719399beb42.jpg,416,416,OrderGurney,115,183,145,225
WorkOrder_png.rf.799a0f9f05a911693f356719399beb42.jpg,416,416,OrderYellow,259,180,290,222
WorkOrder_png.rf.799a0f9f05a911693f356719399beb42.jpg,416,416,OrderYellow,184,230,217,272
WorkOrder_png.rf.799a0f9f05a911693f356719399beb42.jpg,416,416,OrderBlue,292,227,325,271
WorkOrder_png.rf.799a0f9f05a911693f356719399beb42.jpg,416,416,OrderYellow,111,277,143,320
WorkOrder_png.rf.799a0f9f05a911693f356719399beb42.jpg,416,416,OrderGurney,148,278,179,318
WorkOrder_png.rf.799a0f9f05a911693f356719399beb42.jpg,416,416,OrderGurney,184,278,213,317
WorkOrder_png.rf.799a0f9f05a911693f356719399beb42.jpg,416,416,OrderRed,220,277,250,317
WorkOrder_png.rf.799a0f9f05a911693f356719399beb42.jpg,416,416,OrderRed,255,274,287,318
testimage3_jpg.rf.0ead2f9bbfbcbf15a6d8e5268676d41d.jpg,416,416,CubeRed,258,170,307,224
testimage3_jpg.rf.0ead2f9bbfbcbf15a6d8e5268676d41d.jpg,416,416,CubeYellow,200,173,244,228
testimage3_jpg.rf.0ead2f9bbfbcbf15a6d8e5268676d41d.jpg,416,416,CubeYellow,143,172,186,227
testimage3_jpg.rf.0ead2f9bbfbcbf15a6d8e5268676d41d.jpg,416,416,CubeRed,83,176,131,227
testimage3_jpg.rf.0ead2f9bbfbcbf15a6d8e5268676d41d.jpg,416,416,CubeRed,81,278,132,339
testimage3_jpg.rf.0ead2f9bbfbcbf15a6d8e5268676d41d.jpg,416,416,CubeBlue,315,51,372,102
testimage3_jpg.rf.0ead2f9bbfbcbf15a6d8e5268676d41d.jpg,416,416,CubeYellow,260,50,309,106
testimage3_jpg.rf.0ead2f9bbfbcbf15a6d8e5268676d41d.jpg,416,416,CubeBlue,203,55,245,106
testimage3_jpg.rf.0ead2f9bbfbcbf15a6d8e5268676d41d.jpg,416,416,CubeBlue,140,57,185,108
testimage3_jpg.rf.0ead2f9bbfbcbf15a6d8e5268676d41d.jpg,416,416,CubeBlue,76,57,127,111
testimage3_jpg.rf.5acf82d024206d99235903b99da2c20c.jpg,416,416,CubeRed,256,168,305,222
testimage3_jpg.rf.5acf82d024206d99235903b99da2c20c.jpg,416,416,CubeYellow,198,172,242,227
testimage3_jpg.rf.5acf82d024206d99235903b99da2c20c.jpg,416,416,CubeYellow,142,172,183,225
testimage3_jpg.rf.5acf82d024206d99235903b99da2c20c.jpg,416,416,CubeRed,80,175,130,227
testimage3_jpg.rf.5acf82d024206d99235903b99da2c20c.jpg,416,416,CubeRed,78,278,128,338
testimage3_jpg.rf.5acf82d024206d99235903b99da2c20c.jpg,416,416,CubeBlue,314,48,372,101
testimage3_jpg.rf.5acf82d024206d99235903b99da2c20c.jpg,416,416,CubeYellow,260,49,308,104
testimage3_jpg.rf.5acf82d024206d99235903b99da2c20c.jpg,416,416,CubeBlue,202,54,245,105
testimage3_jpg.rf.5acf82d024206d99235903b99da2c20c.jpg,416,416,CubeBlue,138,55,185,108
testimage3_jpg.rf.5acf82d024206d99235903b99da2c20c.jpg,416,416,CubeBlue,75,57,126,110
testimage7_jpg.rf.9565b4f92dc440decd45f0ae84296e2a.jpg,416,416,OrderBlue,281,60,318,108
testimage7_jpg.rf.9565b4f92dc440decd45f0ae84296e2a.jpg,416,416,OrderBlue,206,65,243,112
testimage7_jpg.rf.9565b4f92dc440decd45f0ae84296e2a.jpg,416,416,OrderBlue,94,69,131,115
testimage7_jpg.rf.9565b4f92dc440decd45f0ae84296e2a.jpg,416,416,OrderBlue,171,68,206,114
testimage7_jpg.rf.9565b4f92dc440decd45f0ae84296e2a.jpg,416,416,OrderRed,173,118,207,163
testimage7_jpg.rf.9565b4f92dc440decd45f0ae84296e2a.jpg,416,416,OrderRed,97,120,131,166
testimage7_jpg.rf.9565b4f92dc440decd45f0ae84296e2a.jpg,416,416,OrderRed,135,120,171,165
testimage7_jpg.rf.9565b4f92dc440decd45f0ae84296e2a.jpg,416,416,OrderRed,285,163,317,204
testimage7_jpg.rf.9565b4f92dc440decd45f0ae84296e2a.jpg,416,416,OrderYellow,211,167,243,207
testimage7_jpg.rf.9565b4f92dc440decd45f0ae84296e2a.jpg,416,416,OrderGurney,248,166,281,207
testimage7_jpg.rf.9565b4f92dc440decd45f0ae84296e2a.jpg,416,416,OrderBlue,136,169,169,212
testimage7_jpg.rf.9565b4f92dc440decd45f0ae84296e2a.jpg,416,416,OrderGurney,97,171,133,216
testimage7_jpg.rf.9565b4f92dc440decd45f0ae84296e2a.jpg,416,416,OrderGurney,209,215,246,258
testimage7_jpg.rf.9565b4f92dc440decd45f0ae84296e2a.jpg,416,416,OrderYellow,175,217,207,259
testimage7_jpg.rf.9565b4f92dc440decd45f0ae84296e2a.jpg,416,416,OrderYellow,137,220,170,260
testimage7_jpg.rf.9565b4f92dc440decd45f0ae84296e2a.jpg,416,416,OrderYellow,100,222,134,263
testimage7_jpg.rf.9565b4f92dc440decd45f0ae84296e2a.jpg,416,416,OrderRed,248,263,282,307
testimage7_jpg.rf.9565b4f92dc440decd45f0ae84296e2a.jpg,416,416,OrderGurney,139,267,172,309
testimage7_jpg.rf.9565b4f92dc440decd45f0ae84296e2a.jpg,416,416,OrderGurney,176,264,209,310
testimage7_jpg.rf.9565b4f92dc440decd45f0ae84296e2a.jpg,416,416,OrderYellow,102,268,136,312
testimage4_jpg.rf.3befccbd90df1d14feb842c60a0b642b.jpg,416,416,OrderBlue,323,73,356,114
testimage4_jpg.rf.3befccbd90df1d14feb842c60a0b642b.jpg,416,416,OrderBlue,136,70,167,114
testimage4_jpg.rf.3befccbd90df1d14feb842c60a0b642b.jpg,416,416,OrderBlue,210,72,244,116
testimage4_jpg.rf.3befccbd90df1d14feb842c60a0b642b.jpg,416,416,OrderBlue,246,72,281,117
testimage4_jpg.rf.3befccbd90df1d14feb842c60a0b642b.jpg,416,416,OrderRed,211,122,243,164
testimage4_jpg.rf.3befccbd90df1d14feb842c60a0b642b.jpg,416,416,OrderRed,137,122,169,164
testimage4_jpg.rf.3befccbd90df1d14feb842c60a0b642b.jpg,416,416,OrderRed,174,122,206,164
testimage4_jpg.rf.3befccbd90df1d14feb842c60a0b642b.jpg,416,416,OrderGurney,139,171,171,210
testimage4_jpg.rf.3befccbd90df1d14feb842c60a0b642b.jpg,416,416,OrderYellow,247,171,280,214
testimage4_jpg.rf.3befccbd90df1d14feb842c60a0b642b.jpg,416,416,OrderRed,322,173,357,214
testimage4_jpg.rf.3befccbd90df1d14feb842c60a0b642b.jpg,416,416,OrderBlue,175,172,208,212
testimage4_jpg.rf.3befccbd90df1d14feb842c60a0b642b.jpg,416,416,OrderGurney,284,172,317,217
testimage4_jpg.rf.3befccbd90df1d14feb842c60a0b642b.jpg,416,416,OrderYellow,140,219,171,260
testimage4_jpg.rf.3befccbd90df1d14feb842c60a0b642b.jpg,416,416,OrderYellow,175,220,208,261
testimage4_jpg.rf.3befccbd90df1d14feb842c60a0b642b.jpg,416,416,OrderYellow,211,221,244,262
testimage4_jpg.rf.3befccbd90df1d14feb842c60a0b642b.jpg,416,416,OrderGurney,248,223,279,263
testimage4_jpg.rf.3befccbd90df1d14feb842c60a0b642b.jpg,416,416,OrderGurney,211,266,244,307
testimage4_jpg.rf.3befccbd90df1d14feb842c60a0b642b.jpg,416,416,OrderYellow,141,267,173,306
testimage4_jpg.rf.3befccbd90df1d14feb842c60a0b642b.jpg,416,416,OrderGurney,176,267,209,306
testimage4_jpg.rf.3befccbd90df1d14feb842c60a0b642b.jpg,416,416,OrderRed,284,271,316,313
testimage3_jpg.rf.51ef98c10703c616226fb9737bd327b7.jpg,416,416,CubeRed,263,160,311,213
testimage3_jpg.rf.51ef98c10703c616226fb9737bd327b7.jpg,416,416,CubeYellow,205,166,248,220
testimage3_jpg.rf.51ef98c10703c616226fb9737bd327b7.jpg,416,416,CubeYellow,149,168,189,220
testimage3_jpg.rf.51ef98c10703c616226fb9737bd327b7.jpg,416,416,CubeRed,87,172,136,223
testimage3_jpg.rf.51ef98c10703c616226fb9737bd327b7.jpg,416,416,CubeRed,89,275,139,335
testimage3_jpg.rf.51ef98c10703c616226fb9737bd327b7.jpg,416,416,CubeBlue,317,39,374,90
testimage3_jpg.rf.51ef98c10703c616226fb9737bd327b7.jpg,416,416,CubeYellow,263,41,310,95
testimage3_jpg.rf.51ef98c10703c616226fb9737bd327b7.jpg,416,416,CubeBlue,205,48,247,98
testimage3_jpg.rf.51ef98c10703c616226fb9737bd327b7.jpg,416,416,CubeBlue,141,51,188,103
testimage3_jpg.rf.51ef98c10703c616226fb9737bd327b7.jpg,416,416,CubeBlue,78,54,129,107
image8_jpg.rf.51195a2b7475595280e2ac20f5a14b25.jpg,416,416,OrderBlue,282,73,316,116
